Você já fez compras de mercado online?,Você já desistiu de fazer uma compra online pelo aplicativo do BIG ou BIG Bompreço?,"Nessas ocasiões, o que fez você desistir da compra?",Você sentiu alguma dificuldade enquanto navegava pelo aplicativo? ,"Se sim, você sentiu dificuldade em qual parte do aplicativo?",Você tem algo a mais sobre a sua experiência para dividir conosco?,Submitted At,Token
TRUE,TRUE,"Promoção divulgada não funcionou, Prazo de entrega muito demorado",TRUE,Carrinho,Muitos cancelamentos indevidos,10/16/2021 14:57:13,bbcn95jglqmm53bbcfsujw7338444m8z
TRUE,TRUE,O aplicativo é muito lento,TRUE,Listagem de produtos,Não,10/16/2021 15:04:51,nw9ldrj1610kiltnw9ldgkibnm5tuus5
TRUE,FALSE,,,,,10/16/2021 15:05:22,hmi03av6gtjfpvah63vchmi03af74n2t
TRUE,TRUE,Promoção divulgada não funcionou,TRUE,Login ou cadastro,Já faltaram itens do meu pedido e não fizeram nada a respeito. As coisas de geladeira e feeezer chegam descongelaras pq os entregadores demoram demais,10/16/2021 15:06:03,2zz482phblmcij8gceq2zz4tiblcvbg8
TRUE,TRUE,"Não encontrei exatamente o produto que procurava, O aplicativo é muito lento",FALSE,,Poderia melhorar o catálogo,10/16/2021 15:09:59,6jz6njy21qepn64rf2ots6jz6njy2e8g
TRUE,TRUE,"Valor mínimo de compra é muito alto, O aplicativo é muito lento",FALSE,,Não,10/16/2021 15:10:37,xbpcyg6323og9eaxbptijbee89bpkehb
TRUE,FALSE,,,,Contato com cliente informando a falta do item.Estão enviando outros produtos para substituição sem a confirmação.,10/16/2021 15:31:23,0nuqzky6551j4xccaz9u0nuqzk8gfni8
TRUE,TRUE,Prazo de entrega muito demorado,FALSE,,NAO,10/16/2021 15:42:30,wtisrub9hwvqtsyqarwtis8ga916cws7
TRUE,FALSE,,,,App muito bom,10/16/2021 15:46:21,9pzunph50s2z4yyq3rujgk9pzunph5xk
TRUE,FALSE,,,,,10/16/2021 15:47:38,u66fmh95dt6jbbcnu66fzhfu3sa7anbz
FALSE,FALSE,,,,,10/16/2021 16:01:46,oszldqwu9riq193gosespbvbcvpsknlm
TRUE,FALSE,,,,Não,10/16/2021 16:20:43,ynsggjz3aeh5wd1ynsggouh9vu44y216
FALSE,FALSE,,,,Usei os benefícios só presencial,10/16/2021 16:35:26,zfxbb4srpcg98stb5lmzfxbbdwhs8kjq
FALSE,FALSE,,,,"Fico muito satisfeita quando faço compras no Big, principalmente por ter sempre promoções!",10/16/2021 16:53:38,3sqlpbu31wktudfx0j3sqlp2a0938k37
TRUE,FALSE,,,,Às vezes nao aparece as promoções,10/16/2021 16:53:53,iuswgga050l7oegkt0iuswp7po5qrhnc
TRUE,TRUE,Não consegui navegar bem pelas categorias do aplicativo,TRUE,Listagem de produtos,Colocar maior variabilidade de produtos e funcionar aos domingos em Santa Maria-RS,10/16/2021 16:53:59,0tw33c92hzlntszaagkr0tw33l8qqcbk
TRUE,FALSE,,,,Gostaria de mais ofertas!,10/16/2021 17:17:59,agguxfhu2is2ctowagguxflopnq3cjdc
FALSE,TRUE,"Prazo de entrega muito demorado, Não encontrei exatamente o produto que procurava",FALSE,,"Promoções das lojas não aparecem no app, seria legal ter uma aba para isso.",10/16/2021 17:30:32,cw554ycricw55d2ad38gdql0epcud2ad
FALSE,FALSE,,,,Não gosto do aplicativo. Não acho user friendly.,10/16/2021 17:46:19,oh1jsr9hjdwiajczoh1kttejb0fccuov
TRUE,FALSE,,,,,10/16/2021 18:00:05,txf7b7bz22st5ozygdmhtxf7b2vld3hk
TRUE,TRUE,"Etapa de pagamento complicada ou longa, Os preços que encontrei não foram atrativos",FALSE,,,10/16/2021 18:18:17,u31rkjcfct02es3fuu31rk2bge91jvcr
TRUE,FALSE,,,,Nao,10/16/2021 18:19:17,h9kwnvwk29k1h9fddh9kw8f5tit5z0hc
FALSE,FALSE,,,,"Oportunamente utilizarei o serviço de compras ""on line""...",10/16/2021 18:27:05,gxedpbdomuv1rpgxed7w5k0tlu5p0b5w
TRUE,FALSE,,,,"Gosto mais da experiência de ativar os descontos e ir à loja física pessoalmente. Mas se for atrativo fazer pelo app, passo vir a experimentar.",10/16/2021 18:29:37,aww6ui9teiylffn6uyqaww6uicl4skc8
TRUE,TRUE,"Os preços que encontrei não foram atrativos, Valor mínimo de compra é muito alto, Etapa de pagamento complicada ou longa, Não consegui ver o desconto do item no carrinho, O aplicativo não possui o método de pagamento que eu gostaria",FALSE,,"Poucos itens em promoção e na ativação de produtos, muitas vezes, os preços não batem com o da loja física, precisando sempre uma atendente ter que ir conferir o produto.",10/16/2021 18:37:21,n61btyvspzfiia6oixg5qodn61bhe20v
TRUE,TRUE,Os preços que encontrei não foram atrativos,FALSE,,,10/16/2021 18:48:34,1ylaa25cml1m0f391yla9oevkqr7bzse
FALSE,FALSE,,,,,10/16/2021 18:54:36,ogbxdmogo1nrt82pfmq4ogbxdllqeng1
TRUE,TRUE,"Promoção divulgada não funcionou, Os preços que encontrei não foram atrativos",FALSE,,"Não gostei da  minha última compra, vieram faltando bastante produtos.",10/16/2021 19:10:52,wqdwk03yf9qm3dpk80wqdw7ijhgdi9rw
TRUE,TRUE,Os preços que encontrei não foram atrativos,FALSE,,"Bons produtos, mas comparando com a concorrência os preços são mto altos. Poderia ter mais itens de padaria… tipo pão francês",10/16/2021 19:21:02,ehibth3gjcum0i9vz3dno5uehibth3g7
TRUE,TRUE,Valor mínimo de compra é muito alto,FALSE,,O App é muito bom.,10/16/2021 19:23:20,o8up0xr4yyzzk7oq08o8uvx74pzwptfp
TRUE,TRUE,O aplicativo não disponibiliza parcelamento das compras,FALSE,,,10/16/2021 20:26:05,g15dydavrjred59k0xvdlg15dydqbiir
TRUE,TRUE,Valor mínimo de compra é muito alto,FALSE,,Não tá legal,10/16/2021 20:35:05,mayoqku9kotzrecbvbtmayoqke1jsfax
TRUE,TRUE,Os preços que encontrei não foram atrativos,FALSE,,,10/16/2021 20:35:34,1wskqrr0fpb3nvzc03c61wsk05qdyv2v
TRUE,TRUE,Os preços que encontrei não foram atrativos,FALSE,,,10/16/2021 20:44:14,nvz979f14yqlku1l397r2nvz979f1v4j
TRUE,TRUE,"Não consegui ver o desconto do item no carrinho, Promoção divulgada não funcionou",TRUE,Listagem de produtos,,10/16/2021 20:45:33,4ir5ll3qs22nl9cngycpa1ls4ir5ll3s
TRUE,TRUE,"Promoção divulgada não funcionou, Os preços que encontrei não foram atrativos",TRUE,Login ou cadastro,Muito complicada,10/16/2021 20:57:54,kgx8kemsjd90ajc7ne9kgxksc90b1vm4
TRUE,TRUE,Depois de tudo digitado e compra concluída foi cancelada,FALSE,,Não,10/16/2021 21:26:48,9zxjcxtvvx5u8u77xe9zxjcxtkhv6n79
TRUE,FALSE,,,,Falta promoções exclusivas para os clientes que utilizam o aplicativo do Big.,10/16/2021 22:01:33,sh19ajxdda9q7ldolsh19aj437lijc9b
TRUE,FALSE,,,,Não,10/16/2021 22:23:38,nfc8bb6jtkh4n54ainfc8bb6ddl68agq
TRUE,FALSE,,,,Não entrega de produtos vendidos em diversos pedidos realizados. Visível problemas da logística utilizada.,10/16/2021 22:46:34,603l2iygwmyq9v6tge603l2cszgvjhdy
FALSE,FALSE,,,,"As vezes promoções ótimas, as vezes... sonda preços melhores",10/16/2021 22:51:01,jr92cbquy085afjr92cdu2o760styptg
TRUE,TRUE,Prazo de entrega muito demorado,FALSE,,,10/16/2021 23:48:51,se7arl04m16lcuse7anbegs0bj3lxomb
TRUE,FALSE,,,,"Sim .estes dias teve uma promoção de produtos Veja segunda unidade com 50% de desconto,quando coloquei no carrinho não entrou o desconto,liguei no Sac que ficou de me dar um retorno ..isso tem mais de 10 dias e nada",10/16/2021 23:50:00,bnksjaxuz3nd7pxrbnksjafwvow8em2h
TRUE,FALSE,,,,,10/16/2021 23:52:42,yg9mxb6r6yr0pxprv3yg9mxb7xn8i81g
TRUE,TRUE,"Promoção divulgada não funcionou, Prazo de entrega muito demorado, O aplicativo é muito lento",FALSE,,,10/16/2021 23:55:30,8g11cgk29g2b0vdz8g11kt9rcgxpfcjh
TRUE,TRUE,"O aplicativo é muito lento, Não consegui ver o desconto do item no carrinho, Prazo de entrega muito demorado, Promoção divulgada não funcionou",TRUE,"Página inicial, Listagem de produtos",,10/17/2021 0:01:51,2gaft7vpfqtnl2gafqanrn1b4ibzk3ys
TRUE,FALSE,,,,Preço,10/17/2021 0:05:22,stbn5m8hz6878om3j9bstbn5joevd7k8
TRUE,TRUE,"Prazo de entrega muito demorado, O aplicativo é muito lento, Promoção divulgada não funcionou",FALSE,,"Cupom de descontos são enganosos, nunca funcionaram comigo",10/17/2021 0:32:01,jn1oz8b1z69bpjul7sjn1oz8n707u3b1
FALSE,FALSE,,,,,10/17/2021 0:33:25,6uin5fiunobd0qn96uin5fi77kxzxk7m
TRUE,FALSE,,,,,10/17/2021 0:41:11,dprqj4azkqsq2eh6uc57dprqj4x5td72
TRUE,TRUE,Não consegui navegar bem pelas categorias do aplicativo,TRUE,Tela de pagamento,"Facilitar mais no uso do aplicativo, iguais os do concorrentes",10/17/2021 1:08:31,obsn82okonjo5rsobsn82aff1am0m3hy
TRUE,TRUE,"O aplicativo não possui o método de pagamento que eu gostaria, Não consegui navegar bem pelas categorias do aplicativo",TRUE,Tela de pagamento,Mais facilidade no aplicativo,10/17/2021 1:10:43,2a8oa132b99ysq22a84nbswd3wcucpdc
TRUE,TRUE,Promoção divulgada não funcionou,FALSE,,,10/17/2021 1:16:11,u97izh4e8o92mqr1irjju97izwm9f4yb
FALSE,FALSE,,,,não,10/17/2021 1:17:58,yeg5jrq4y597h8lq5l7n0yeg5jrq4gkb
TRUE,FALSE,,,,Está tudo certo,10/17/2021 1:20:35,05n5waprogp8iaoz05n5wdsf9pxav4m5
TRUE,TRUE,"Não consegui navegar bem pelas categorias do aplicativo, O aplicativo é muito lento",TRUE,"Página inicial, Listagem de produtos","A ideia do app é ótima,porém o aplicativo apresentou bastante trancamento,principalmente para pesquisar produtos.",10/17/2021 1:58:21,tiaa8pryu205hz0d37tiaanadq5kkp0t
FALSE,FALSE,,,,O Grupo Big tem se mostrado cada vez mais eficiente. Isso é muito importante para que a parceria entre ele e os clientes continue cada vez mais fortalecida!,10/17/2021 2:07:21,mb6hxw1s509frgg27hmb6hxvgoti7wqb
FALSE,FALSE,,,,,10/17/2021 2:08:06,8zwgzbu3fzxpg8zwy7tyzj3iybiao6yo
TRUE,FALSE,,,,"Gostaria de saber sobre a falta de algum produto da lista, antes da entrega",10/17/2021 2:10:27,p6t0aib3e19bp6ttvert18n2br9vdmen
TRUE,TRUE,"Não consegui ver o desconto do item no carrinho, Não encontrei exatamente o produto que procurava, O aplicativo é muito lento, Promoção divulgada não funcionou",TRUE,"Página inicial, Listagem de produtos, Carrinho","As promoções não entram, tem o leve 3 pague 2 e nunca dá o desconto aparece o valor dos três. O big pelo app do Ifood tem mais opções de comprar fracionado (100 g), preço melhor e cupom de 30 reais de desconto em compras de 200, enfim eu deixo de comprar no app de vocês pra comprar com vocês pelo ifood.",10/17/2021 2:14:01,b9b7b5p1qlernobr94fyb9b7b584zy3c
FALSE,TRUE,Não encontrei exatamente o produto que procurava,FALSE,,Não,10/17/2021 2:14:54,c0767ytujkp9aap73nd78lc0767ytuk4
TRUE,FALSE,,,,"Gostaria de saber sobre a falta de algum produto da lista, antes da entrega.",10/17/2021 2:14:55,4bp6i997ayxxz94bpqbdpnhslke19rj9
FALSE,FALSE,,,,Ótimo aplicativo,10/17/2021 2:18:33,xfqehacf96161ro92zuvxfqeh1qvw2t3
TRUE,TRUE,Três pedidos e três problemas sem posição de vcs!!!,FALSE,,"Atendimento ruim, problemas no pedido e sem resolução.",10/17/2021 2:26:44,2xekg405l89l48qmr2xekgusnrcg3u7s
TRUE,TRUE,Não consegui ver o desconto do item no carrinho,TRUE,"Listagem de produtos, Carrinho","No final da compra, fazer o desconto que foi promovido no comunicado.",10/17/2021 2:53:36,imtlder4evv2m7r5myiimtoiev3ejmlv
FALSE,TRUE,"Não entendi o preço total da compra, O aplicativo não possui o método de pagamento que eu gostaria",FALSE,,Não,10/17/2021 3:01:52,7vv0n23mravjphpfox7vv0n235kp6lcd
TRUE,TRUE,O aplicativo não possui o método de pagamento que eu gostaria,TRUE,Listagem de produtos,,10/17/2021 4:08:59,mq4krjif92otytne38mq4krjiwlj2udo
TRUE,TRUE,Os preços que encontrei não foram atrativos,FALSE,,,10/17/2021 4:11:27,kot2cgcqm2iks62fucai4kot2cgbi24h
TRUE,TRUE,Não encontrei exatamente o produto que procurava,FALSE,,Substituição de produto sem autoruzacao e quatidade maior q pedida,10/17/2021 4:37:21,wfmp0ct6m7mng9nwfmp033daca9xke4q
TRUE,FALSE,,,,No momento não,10/17/2021 4:38:22,bxpm9wvcmtiedzf2bxpmfltdhq9fap0l
FALSE,TRUE,O aplicativo não possui o método de pagamento que eu gostaria,FALSE,,A forma de pagamento é somente no cartão de crédito e gostaria de comprar com débito ou pix,10/17/2021 4:55:01,hwsimdmesonpa1z29cefhwsimpjupvm7
TRUE,TRUE,Não entendi o preço total da compra,TRUE,Tela de pagamento,"O app demorou para processar a compra, da erro no pagamento...",10/17/2021 5:14:52,seed0a6gqwdct9l2cagseed0a6gwde26
TRUE,TRUE,Promoção divulgada não funcionou,FALSE,,"Fiz duas vezes as compras e ao retirar os produtos a atendente me informou que estava errada a informação no sistema da empresa,",10/17/2021 10:13:22,ox044vzzrgbq76nox044of0ybjlyg7c8
FALSE,TRUE,Os preços que encontrei não foram atrativos,FALSE,,Legal,10/17/2021 10:22:50,fs3wx41inpv3tf9dzx50fs3wx418cz5n
TRUE,TRUE,Etapa de pagamento complicada ou longa,FALSE,,"Quando necessário, a comunicação entre uma pessoa da loja e o cliente é feita por celular. Proponho que seja via WhatsApp, porque a conversa é registrada. Além do mais, imagens poderão fazer parte do processo de compra.",10/17/2021 10:25:23,0xvrdvxlbmdktr0040xvrdvxl7dlbk0b
TRUE,TRUE,"Promoção divulgada não funcionou, Não consegui ver o desconto do item no carrinho, O aplicativo não possui o método de pagamento que eu gostaria",TRUE,Listagem de produtos,Caso de reembolso com prazo de 60 dias absurdamente alto.,10/17/2021 11:30:24,ftgyl74fp2krxsulg1pftgy8pqjpv8ff
FALSE,FALSE,,,,,10/17/2021 12:16:54,x12insouctrs7k45a9p8wux12ins08c2
TRUE,FALSE,,,,Vários produtos não constam no aplicativo para compras on Line.,10/17/2021 12:53:18,2i8rg6nrzr1su14xe2i8rgfi26znz1te
TRUE,TRUE,"Promoção divulgada não funcionou, Os preços que encontrei não foram atrativos, Não consegui navegar bem pelas categorias do aplicativo, Não consegui ver o desconto do item no carrinho",TRUE,"Listagem de produtos, Página inicial",,10/17/2021 13:05:45,baabozywt0eq21oizdbaabobhly5dapv
TRUE,TRUE,Não encontrei exatamente o produto que procurava,FALSE,,,10/17/2021 14:04:34,z1u8eyshae7z1u8jq8615jvcfgo5gni7
TRUE,TRUE,Não encontrei exatamente o produto que procurava,TRUE,Listagem de produtos,,10/17/2021 15:15:30,kcv5a9geqozpzyl677dkcv5a1q4g8t33
TRUE,TRUE,O aplicativo não atende minha região,FALSE,,Aumentar regiões e cobrar o frete mais em conta,10/17/2021 16:47:06,q68npjdc3ax991jq68nphb7nhv5y5psc
TRUE,FALSE,,,,No momento tudo certo.,10/17/2021 17:31:45,hz7f7irutzetadh383hz72wl1q7yg55c
TRUE,FALSE,,,,,10/17/2021 17:34:08,1jjz6fsl1c1vhp23b1jjzf2lad2jg1kz
TRUE,TRUE,Não consegui navegar bem pelas categorias do aplicativo,TRUE,"Página inicial, Listagem de produtos, Tela de pagamento",As primeira compras nao tive problemas mais a segunda é a terceira compra foi horrível as carnes chegaram com cheiro estranho e na segunda nao veio várias coisas que comprei e nem ligaram para fazer a troca de nao tinha o produto,10/17/2021 17:45:40,wvjqcey2dla9buqiouwvjqtovdpdo3kj
FALSE,TRUE,"O aplicativo não possui o método de pagamento que eu gostaria, Os preços que encontrei não foram atrativos, Não encontrei exatamente o produto que procurava",FALSE,,,10/17/2021 18:06:18,dcyjokntw6phx1e8ak0n5dcyjokfk5av
FALSE,TRUE,"Os preços que encontrei não foram atrativos, Não encontrei exatamente o produto que procurava, Não consegui navegar bem pelas categorias do aplicativo, Não confio no aplicativo para inserir meus dados de pagamento, O aplicativo não atende minha região, O aplicativo é muito lento",TRUE,"Página inicial, Listagem de produtos",Aplicativo muito ruim...difícil até para abrir no smartphone e na parte das ofertas tem que ficar procurando tem que ter um item que seleciona todos os itens e pronto...frescura ficar procurando pela oferta dentro do mercado e ainda por cima descobrir que não tem essa oferta no mercado que vc compra,10/17/2021 18:19:12,0y3hkmq3f2evk3sjhyk0y3m9ae42sxga
TRUE,TRUE,O aplicativo não disponibiliza parcelamento das compras,FALSE,,,10/17/2021 18:23:18,xqkpvojdssv8go64yqxqkpvojzjpu773
TRUE,TRUE,"Não consegui ver o desconto do item no carrinho, Não encontrei exatamente o produto que procurava, Etapa de pagamento complicada ou longa",TRUE,Página inicial,Promoções,10/17/2021 18:27:35,5m1dg2vyluhwywhr5m1dd87j5xhvqahe
TRUE,TRUE,"O aplicativo não possui o método de pagamento que eu gostaria, Promoção divulgada não funcionou",FALSE,,"Comprei açúcar d 1 kg veio d 800g, abri uma reclamação enviei as fotos e nunca tive retorno, péssimo sac,aguardando retorno até hoje...",10/17/2021 18:48:00,dqcam17nwqf45gohbb9jdqcam170b2re
TRUE,FALSE,,,,"Poderia melhorar o app, quando retira ou atualiza o carrinho de compras, demora muito para atualizar o carrinho de compras. 
Poderia colocar a validade de produtos próximos da validade.",10/17/2021 18:58:36,900gmec8e8ghdkgsq4900g017f002gip
TRUE,TRUE,"Não consegui ver o desconto do item no carrinho, Não encontrei exatamente o produto que procurava, Os preços que encontrei não foram atrativos, Promoção divulgada não funcionou",TRUE,Listagem de produtos,"Os preços geralmente são mais altos que na loja e não contemplam as promoções da loja. Fiz um comparativo, comprando 24 itens na loja. Depois, simulei a mesma compra no aplicativo, onde o valor fechou em quase R$ 20,00 mais caro (além do frete).
É uma pena, porque desisti do aplicativo por conta disso.",10/17/2021 19:25:05,q8jbrsjvszz9hlq8jbrjr763xuvnu4k8
TRUE,TRUE,Não encontrei exatamente o produto que procurava,FALSE,,,10/17/2021 19:33:59,teap6rddjb0ytawrfrhlkmdteap6r95p
TRUE,FALSE,,,,,10/17/2021 19:50:36,633a72uxq633ar76wfn3do6rdllgznzi
TRUE,TRUE,"Não consegui ver o desconto do item no carrinho, O aplicativo não possui o método de pagamento que eu gostaria",FALSE,,,10/17/2021 19:52:28,u5834dgz4qlru5qoxvm874f0d0pxgqo7
TRUE,FALSE,,,,,10/17/2021 19:52:49,uc5bn9hbqyty0vobcuc5b4quow9nl716
TRUE,TRUE,"Não consegui ver o desconto do item no carrinho, Os preços que encontrei não foram atrativos",FALSE,,,10/17/2021 19:56:13,whkgt7r1vdxwn7evetwdtqqdm7nz05wo
TRUE,FALSE,,,,"Mais horarios de entrega, no periodo da manhã seria interessante. E uma opção de entrar em contato conosco quando não tiver algo, pois sé ha essa opção comigo não acontece... sempre cancelam o que falta ao invés de substituir.",10/17/2021 20:03:17,ks892yj5uds5v9gt8ks892ye1gb03d6a
TRUE,FALSE,,,,.,10/17/2021 20:04:34,ke0c7nvrlpo2gfsu0sa3ke0c7cplxfdg
TRUE,TRUE,"Os preços que encontrei não foram atrativos, Não encontrei exatamente o produto que procurava",FALSE,,Os preços são mais altos do que na loja física.,10/17/2021 20:23:45,3p4ayuuw9rc3i4o89du3p4ayuu8o94s1
FALSE,TRUE,"Promoção divulgada não funcionou, Não consegui ver o desconto do item no carrinho",FALSE,,,10/17/2021 20:23:52,rtkisjpdqoo0puos0rtkis4sm4r1hj7f
TRUE,FALSE,,,,Poderia ser mais rápida a entrega,10/17/2021 20:24:32,oom1evio2v1jv0kxedf6oom1evvorm6e
TRUE,TRUE,O desconto não foi o indicado na promoção.,FALSE,,Deviam avisar qdo não tem algum item e o valor da nota deveria diminuir se saiu algum item e o desconto não poderia mudar. Estou acostumada comprar em sites de compras e todos vem bem certinho menos do big,10/17/2021 20:38:02,n6j03v3kdp2pxano0xn6j03vfox9oo37
TRUE,TRUE,Não encontrei exatamente o produto que procurava,FALSE,,,10/17/2021 21:08:25,t7l2naepthl8x8acnt7l2nkwslyc9swi
TRUE,TRUE,Valor mínimo de compra é muito alto,TRUE,Página inicial,,10/17/2021 21:56:38,zn9gsifm726qbp1zn9gsf32mrcqrjlcy
FALSE,FALSE,,,,nao,10/17/2021 22:01:07,408p2rbrpafrqpg9eik408p2b2kfjcxs
TRUE,FALSE,,,,"É um supermercado com bastante espaço, onde posso procurar o que preciso.",10/17/2021 22:54:23,j2gxqznr3wk7gfz7p7nkzj2gxqznsgqq
TRUE,TRUE,"Não encontrei exatamente o produto que procurava, Promoção divulgada não funcionou, Não consegui ver o desconto do item no carrinho",FALSE,,,10/17/2021 23:03:12,pjo5osfysk1dc0opjo5mjqvo7ccb2pnk
TRUE,TRUE,"Promoção divulgada não funcionou, Não consegui ver o desconto do item no carrinho",FALSE,,"As promoções precisam ser aplicadas automaticamente. Ontem na minha última compra por exemplo, dizia que teria direito a um cupom de R$100.00 acima de R$ 500.00. Comprei acima do limite e o desconto não foi aplicado. Acabei reduzindo o meu pedido",10/17/2021 23:51:49,zsb5yqa5jyb9ukxwzsb5yqp73ibjw0t5
FALSE,TRUE,O aplicativo não atende minha região,FALSE,,Nao,10/17/2021 23:54:34,h7tgtvwq8t7c2xi4h7tgsnpig1h8guba
TRUE,TRUE,O aplicativo não possui o método de pagamento que eu gostaria,FALSE,,DESISTI DE REALIZAR MASI COMPRAS POIS A COMPRA NÃO PODE SER REALIZADA COM CARTÃO ALIMENTAÇÃO (SODEXO),10/18/2021 0:22:12,5zne6hihp5z5zne4tb8z8ngbjq0scxyr
TRUE,TRUE,Promoção divulgada não funcionou,FALSE,,,10/18/2021 1:13:54,47cuyvhqhxclvmhn4qwr2ui47cuyvhqu
FALSE,FALSE,,,,Coloquei meu Copom outubro sim e não venho o desconto,10/18/2021 1:51:30,uu4v4mruyn2xqd5yjjszuu4v4mrq5dl8
TRUE,FALSE,,,,"Tive uma experiência ruim ao fazer uma compra no Big pelo IFood. Informaram que não havia o produto escolhido (sendo que depois fui ao mercado e verifiquei que ainda tinha), o que me fez perder um cupom de R$ 50,00 que eu tinha disponível no app.",10/18/2021 2:21:56,6p6uk6pxfd9ujcc2k6p6ukkpqk2pma8w
TRUE,FALSE,,,,Gostaria de quando um produto não estiver disponível que o reembolso seja feito em forma de vale compra no próprio app,10/18/2021 3:33:56,9k89k7thiq1fl602xmm9k89kgumh7831
FALSE,TRUE,"Não entendi o preço total da compra, Prazo de entrega muito demorado",FALSE,,se a entrega for mais rapida terão mais clientes.,10/18/2021 5:17:18,wc9blbmggoe3wr7tfwc9b5zqz7zhqc36
TRUE,TRUE,Prazo de entrega muito demorado,FALSE,,,10/18/2021 5:19:22,acls7f9fjaggh45boacls7fap3dmqet0
FALSE,FALSE,,,,So tenho a elogiar pelo trabalho,10/18/2021 8:15:01,6ebftg7f9gfh6yf56ebftg1lj7r57sz1
